Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,235.0,1.7,3.7,370000.0,100000.0,7089.45,9209.89,0.71
1,3.0,64.0,6.0,8.2,640000.0,6400.0,29106.2,46.49,0.62
2,3.0,670.0,6.0,300.0,700000.0,1000.0,94179.67,128.02,0.42
3,3.0,10000.0,1.5,4.0,700000.0,7000.0,42038.12,15802.98,0.66
4,1.0,527.5,2.0,300.0,2000000.0,100000.0,9982.31,9956.62,0.71
5,3.0,1000.0,2.67,300.0,2000000.0,7000.0,104897.33,2691.7,0.39
6,3.0,442.0,1.4,120.0,10000000.0,4600.0,19472.32,5668.35,0.66
7,1.0,424.0,15.0,4.6,460000.0,100000.0,48169.2,53.45,0.56
8,1.0,602.5,2.0,300.0,400000.0,4750.0,29192.63,2592.32,0.62
9,3.0,32.5,9.0,5.5,550000.0,100000.0,22530.0,29.91,0.64
10,3.0,178.75,2.0,60.0,775000.0,4375.0,17064.11,1058.04,0.66
11,1.0,370.0,9.0,60.0,10000000.0,100000.0,48288.33,45.42,0.56
12,3.0,752.5,18.0,7.75,2000000.0,7750.0,90887.0,176.5,0.43
13,3.0,505.0,12.0,120.0,775000.0,7750.0,70176.5,100.51,0.49
14,3.0,10000.0,2.25,60.0,775000.0,7750.0,69456.5,7590.1,0.52
15,1.0,70.0,6.0,60.0,2000000.0,7000.0,36378.33,14.47,0.6
16,1.0,442.69,1.96,5.15,446153.85,5846.15,19946.98,1713.82,0.65
17,3.0,820.0,1.8,120.0,640000.0,100000.0,27314.6,12457.91,0.67
18,1.0,10000.0,18.0,5.5,1000000.0,5500.0,159250.0,449.18,0.22
19,3.0,393.68,1.95,4.79,478947.37,5263.16,33920.35,1050.29,0.6
20,1.0,32.5,2.0,60.0,1000000.0,1000.0,26155.25,15.04,0.63
21,1.0,10000.0,1.67,120.0,10000000.0,7000.0,4725.8,24909.67,0.86
22,3.0,340.0,15.0,7.0,10000000.0,100000.0,43632.33,105.71,0.57
23,3.0,360.0,1.78,7.0,10000000.0,6000.0,20314.83,4546.29,0.65
24,1.0,40.0,1.67,7.0,2000000.0,100000.0,690.96,385.98,0.71
25,1.0,340.0,12.0,120.0,10000000.0,4000.0,42446.67,58.96,0.58
26,3.0,403.75,12.0,4.38,325000.0,5500.0,64338.0,92.37,0.51
27,3.0,355.0,1.33,120.0,850000.0,4000.0,14506.91,4766.32,0.67
28,3.0,77.5,1.25,120.0,2000000.0,5500.0,8054.66,1084.99,0.68
29,1.0,516.25,1.88,3.25,10000000.0,4375.0,24882.66,2763.51,0.63
30,1.0,302.5,12.0,3.25,1000000.0,10000.0,47340.25,35.21,0.56
31,1.0,55.0,2.0,60.0,2000000.0,100000.0,10125.12,701.69,0.68
32,1.0,370.0,9.0,60.0,2000000.0,7000.0,51589.0,37.04,0.55
33,3.0,622.0,15.0,4.6,640000.0,2800.0,88446.32,131.07,0.44
34,1.0,385.0,2.17,7.0,2000000.0,10000.0,25740.31,3273.37,0.63
35,1.0,355.0,6.0,120.0,550000.0,4000.0,49279.0,36.06,0.56
36,3.0,10000.0,2.33,7.0,2000000.0,100000.0,75832.33,6140.93,0.49
37,3.0,550.0,9.0,3.25,775000.0,7750.0,87546.0,124.82,0.44
38,3.0,700.0,18.0,7.0,700000.0,10000.0,93299.0,164.86,0.42
39,3.0,10000.0,2.0,7.0,10000000.0,10000.0,73268.93,9755.8,0.52
40,1.0,55.0,18.0,60.0,775000.0,5500.0,29240.5,20.49,0.62
41,1.0,244.0,2.0,300.0,10000000.0,100000.0,8219.76,1817.9,0.68
42,1.0,10000.0,1.5,5.5,550000.0,100000.0,2124.02,29566.25,0.92
43,1.0,46.0,6.0,2.8,280000.0,6400.0,37132.4,8.74,0.59
44,1.0,535.0,2.0,120.0,400000.0,2500.0,14443.5,832.5,0.66
45,3.0,340.0,15.0,7.0,1000000.0,100000.0,52708.67,74.16,0.55
46,3.0,40.0,15.0,300.0,400000.0,100000.0,21312.67,36.95,0.64
47,1.0,370.0,15.0,7.0,2000000.0,10000.0,47459.33,47.1,0.56
48,3.0,442.0,2.0,300.0,280000.0,100000.0,9100.55,8500.71,0.7
49,1.0,527.5,18.0,5.5,550000.0,4375.0,45294.0,70.97,0.57
50,1.0,505.0,6.0,5.5,325000.0,100000.0,55493.75,48.5,0.54
51,1.0,370.0,1.0,120.0,2000000.0,7000.0,9961.86,7060.09,0.69
52,3.0,70.0,2.0,60.0,10000000.0,1000.0,15061.87,202.2,0.66
53,1.0,226.0,12.0,60.0,280000.0,4600.0,43084.6,30.57,0.58
54,1.0,10000.0,1.8,1.0,2000000.0,4600.0,29433.46,20583.84,0.75
55,3.0,670.0,3.0,120.0,100000.0,4000.0,90285.67,129.44,0.43
56,1.0,442.0,18.0,6.4,280000.0,100000.0,40992.2,62.21,0.58
57,3.0,244.0,9.0,300.0,10000000.0,4600.0,44356.0,81.92,0.57
58,1.0,40.0,18.0,4.0,10000000.0,4000.0,19144.67,22.07,0.65
59,1.0,10000.0,2.0,7.75,10000000.0,5500.0,36519.07,18485.73,0.7
60,3.0,700.0,15.0,1.0,10000000.0,7000.0,83903.0,258.45,0.45
61,3.0,670.0,12.0,60.0,700000.0,100000.0,90100.33,126.72,0.43
62,1.0,10000.0,6.0,5.5,775000.0,5500.0,131500.0,352.91,0.31
63,3.0,40.0,15.0,60.0,10000000.0,4000.0,19716.33,49.24,0.65
64,3.0,527.5,6.0,300.0,325000.0,100000.0,79366.0,115.35,0.47
65,1.0,262.0,15.0,6.4,280000.0,4600.0,43816.6,36.33,0.57
66,1.0,370.0,6.0,300.0,1000000.0,7000.0,50395.67,40.68,0.55
67,3.0,700.0,12.0,300.0,10000000.0,4000.0,96117.67,185.71,0.41
68,1.0,340.0,9.0,60.0,10000000.0,7000.0,46827.33,35.61,0.56
69,1.0,370.0,6.0,300.0,2000000.0,4000.0,50855.67,35.17,0.55
70,1.0,70.0,9.0,10.0,700000.0,4000.0,37433.67,14.62,0.59
71,3.0,400.0,1.33,4.0,10000000.0,100000.0,4066.01,18117.7,0.79
