Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,3,2,1.05E+06,2048,11542,267.34
3,1,6,1.05E+08,512,11781,258.81
2,2,3,1.05E+07,2048,12657,157.84
3,1,12,1.05E+06,2048,12827,237.56
2,3,1,5.24E+06,1024,9398.1,202.45
3,3,6,1.05E+07,2048,15446,200.21
3,3,3,5.24E+06,1024,13463,228.15
1,1,1,5.24E+06,512,9267.3,107.04
1,1,12,5.24E+06,1024,14805,68.305
1,1,1,5.24E+06,1024,9334.2,102.94
1,2,1,1.05E+08,512,8012.6,126.01
1,3,9,2.62E+05,2048,12957,73.267
2,1,2,1.05E+07,2048,11595,170.79
2,6,9,1.05E+08,1024,14084,142.6
2,6,3,1.05E+06,2048,11856,164.9
2,6,6,1.05E+07,1024,13286,141.22
2,1,3,5.24E+06,2048,12293,161.1
1,6,3,2.62E+05,512,12456,80.408
2,3,12,1.05E+07,1024,14750,133.89
2,6,1,1.05E+08,2048,9819.2,196.16
1,1,3,1.05E+07,512,12597,80.093
1,2,12,1.05E+06,1024,19372,50.673
1,6,2,1.05E+08,512,11668,82.671
2,6,12,1.05E+07,512,15587,129.74
3,6,6,1.05E+07,2048,15741,199.05
3,6,3,5.24E+06,2048,14130,222.3
2,6,1,5.24E+06,2048,9897.6,196.87
3,3,9,1.05E+06,512,17286,181.25
3,2,6,1.05E+06,512,14145,208.05
2,6,9,1.05E+08,2048,14121,137.87
3,3,1,1.05E+08,2048,8137.3,377.23
3,1,6,5.24E+06,512,12152,246.02
3,1,12,1.05E+06,512,12174,240.7
3,1,1,1.05E+08,1024,7860.1,375.15
2,6,2,1.05E+06,2048,11929,166.68
1,3,12,1.05E+08,2048,13273,71.152
1,2,12,5.24E+06,512,20591,47.387
1,3,9,1.05E+08,512,12390,78.109
1,1,6,1.05E+07,512,14290,68.155
3,3,2,1.05E+06,1024,11461,271.83
1,2,9,1.05E+08,2048,19671,50.391
2,3,9,1.05E+07,512,13594,144.91
3,2,1,1.05E+07,2048,8407,366.26
2,2,6,2.62E+05,2048,13395,150.91
3,1,3,1.05E+07,512,11816,256.25
3,2,3,1.05E+08,2048,12315,246.59
1,6,12,2.62E+05,512,13418,72.155
1,1,6,2.62E+05,1024,14178,68.567
1,3,6,2.62E+05,1024,12790,75.441
3,6,2,1.05E+08,512,11880,255.51
3,6,6,5.24E+06,512,15406,195.39
1,1,12,2.62E+05,2048,14905,64.588
2,1,1,1.05E+06,2048,7851.3,262.75
2,6,1,1.05E+06,512,9912.1,195.05
3,6,9,1.05E+06,2048,17086,178.92
2,3,6,5.24E+06,1024,13193,149.17
2,3,9,5.24E+06,512,13944,138.31
3,3,3,2.62E+05,512,13751,227.76
1,1,2,2.62E+05,512,10871,90.738
3,1,3,1.05E+06,2048,11828,263.26
3,1,1,1.05E+07,512,7941.4,387.25
1,1,9,5.24E+06,2048,13940,72.766
3,3,3,1.05E+06,1024,13658,223.86
2,3,12,1.05E+06,1024,14811,132.72
3,3,12,2.62E+05,512,17736,176.97
1,3,6,1.05E+08,512,12421,76.743
1,2,6,1.05E+08,2048,16455,61.412
1,1,12,2.62E+05,512,15337,64.027
1,3,6,5.24E+06,1024,12952,73.688
1,6,12,1.05E+07,2048,14532,65.505
1,3,12,1.05E+07,2048,12437,77.372
2,2,2,1.05E+07,1024,12247,158.94
2,3,3,5.24E+06,512,11835,167.86
1,1,12,1.05E+07,512,14767,65.394
2,2,3,1.05E+07,1024,12088,165.58
1,3,9,1.05E+07,2048,12844,74.176
1,2,3,5.24E+06,512,14573,68.835
1,3,2,2.62E+05,1024,11558,81.884
3,2,6,1.05E+08,512,13938,213.61
3,1,3,1.05E+07,2048,11873,263.46
1,2,2,1.05E+08,512,11123,88.986
3,6,9,1.05E+07,2048,16955,183.04
3,3,6,1.05E+06,512,15151,203.13
2,2,6,5.24E+06,1024,13095,151.03
1,2,2,1.05E+07,512,11302,83.442
2,6,1,1.05E+07,512,9789,197.19
2,1,6,5.24E+06,1024,12674,150.2
1,2,6,1.05E+08,1024,17497,54.146
2,2,6,1.05E+06,2048,12532,153.15
