Spout_wait,Spliters,Counters,Throughput+,Latency-
9,4,3,15361,212.77
8,2,4,15248,215.14
5,4,6,16490,203.5
1000,1,4,2954.8,948.42
8,3,9,18424,184.65
6,1,8,15459,211.54
9,6,3,15837,217.33
9,5,2,13537,243.27
100,6,5,16328,208.73
1000,6,16,3304.3,741.87
1,1,7,12032,275.01
1,5,11,17640,200.79
1,1,8,13630,228.6
1,6,13,17982,185.49
3,2,9,15911,219.19
4,4,9,17973,201.85
7,4,2,13336,241.62
7,1,18,14198,228.45
1000,3,8,3105,818.54
7,3,2,12993,247.2
4,5,3,15110,230.85
3,5,13,19162,189.93
6,5,14,19236,206.19
6,6,15,21412,169.27
1,3,4,14334,248.43
2,4,8,17221,203.77
3,5,10,18636,168.4
7,4,13,20307,183.41
10,5,3,15861,204.87
10,4,3,15884,199.69
6,6,9,17727,182.72
9,6,10,19502,167.61
8,6,13,20710,174.7
7,4,3,15573,219.55
100,5,10,19647,169.28
9,3,15,21126,168.49
8,1,16,14363,221.96
8,3,7,17044,208.85
7,5,14,18602,179.39
7,1,3,13816,251.82
3,3,18,19775,188.06
2,4,10,18969,194.84
3,3,1,9017.3,361.64
1000,2,3,3014.6,859.05
1,4,1,8297.3,386.33
9,4,2,12555,258.72
2,4,3,14814,214.45
6,4,16,20350,184.46
1000,6,14,3250.2,773.71
8,4,12,20574,178.1
5,4,12,19001,176.54
8,1,4,12864,248.52
100,6,8,16596,187.27
8,6,9,19047,178.17
4,2,4,15091,228.56
1,3,11,17484,196.27
10,4,10,19437,177.05
10,4,15,22101,187.55
1000,1,14,2898.3,932.47
3,1,11,15143,199.7
10,3,10,19847,178.65
10000,1,3,420.81,6962.9
1,5,6,15394,224.92
4,3,6,16283,215.49
6,6,4,15688,209.71
10000,1,9,407.65,7631.9
6,3,17,20371,173.53
6,4,13,19498,179.64
1,2,13,16286,186.2
2,2,11,17310,205.18
1000,3,15,3045.4,797
5,3,7,16631,207.19
3,5,11,18177,200.89
2,3,7,15743,201.25
5,2,16,19702,185.05
7,4,12,19658,188.02
5,6,11,19565,178.14
9,5,15,20818,172.75
100,5,2,12068,263.26
2,4,7,16129,209.67
10,1,9,13426,241.89
5,4,17,21595,165.35
3,3,2,13119,266.57
4,4,15,20582,177.56
3,2,2,12331,265.24
1000,4,10,3341.6,779.94
10,2,15,18707,198.29
3,1,14,16371,201.8
8,4,15,21201,174.55
10000,2,3,449.12,8028.7
10,2,11,18904,207.41
1000,1,3,2969.8,923.39
3,6,10,19187,168.97
3,4,8,17333,198.12
9,4,6,17268,197.42
1000,5,13,3243.1,758.18
10000,3,3,392.71,8358.5
1000,5,15,3213.4,735.29
1,6,17,20024,176.57
4,1,4,12029,276.04
7,1,1,8941.5,376.93
2,4,11,17455,199.5
7,1,15,13955,219.31
6,3,3,14404,224.17
4,6,12,19705,174.85
10000,1,18,402.53,8797.5
5,3,11,18113,200.19
6,1,13,14391,220.76
9,1,10,14253,225.36
2,3,5,15768,229.09
6,5,3,15659,207.25
100,6,13,19243,178.45
6,5,17,21433,167.49
100,6,3,14984,218.27
9,6,5,16678,186.04
10000,3,4,681.59,5946.3
9,5,17,22419,176.65
4,1,18,14346,216.52
6,4,2,12985,247.85
4,2,9,16004,202.22
6,6,5,16197,223.22
100,3,15,20907,163.76
1,4,3,13958,241.05
1,2,7,15192,214.55
3,1,2,12297,275.28
5,5,9,18204,188.49
2,1,11,16112,198.53
